"","Files","Name","LLcode","Lat","NS","dex","LatMin","LatMax","LonMin","LonMax"
"113","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N42_55_2010LC030/N42_55_2010LC030_ATS.TIF","N42_55_2010LC030_ATS.TIF","N42_55",55,"N",42,55,60,66,72
"114","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N43_00_2010LC030/N43_00_2010LC030_ATS.TIF","N43_00_2010LC030_ATS.TIF","N43_00",0,"N",43,0,5,72,78
"115","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N43_05_2010LC030/N43_05_2010LC030_ATS.TIF","N43_05_2010LC030_ATS.TIF","N43_05",5,"N",43,5,10,72,78
"116","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N43_10_2010LC030/N43_10_2010LC030_ATS.TIF","N43_10_2010LC030_ATS.TIF","N43_10",10,"N",43,10,15,72,78
"117","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N43_15_2010LC030/N43_15_2010LC030_ATS.TIF","N43_15_2010LC030_ATS.TIF","N43_15",15,"N",43,15,20,72,78
"118","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N43_20_2010LC030/N43_20_2010LC030_ATS.TIF","N43_20_2010LC030_ATS.TIF","N43_20",20,"N",43,20,25,72,78
"119","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N43_25_2010LC030/N43_25_2010LC030_ATS.TIF","N43_25_2010LC030_ATS.TIF","N43_25",25,"N",43,25,30,72,78
"120","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N43_30_2010LC030/N43_30_2010LC030_ATS.TIF","N43_30_2010LC030_ATS.TIF","N43_30",30,"N",43,30,35,72,78
"121","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N43_35_2010LC030/N43_35_2010LC030_ATS.TIF","N43_35_2010LC030_ATS.TIF","N43_35",35,"N",43,35,40,72,78
"122","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N43_40_2010LC030/N43_40_2010LC030_ATS.TIF","N43_40_2010LC030_ATS.TIF","N43_40",40,"N",43,40,45,72,78
"123","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N43_45_2010LC030/N43_45_2010LC030_ATS.TIF","N43_45_2010LC030_ATS.TIF","N43_45",45,"N",43,45,50,72,78
"124","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N43_50_2010LC030/N43_50_2010LC030_ATS.TIF","N43_50_2010LC030_ATS.TIF","N43_50",50,"N",43,50,55,72,78
"125","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N43_55_2010LC030/N43_55_2010LC030_ATS.TIF","N43_55_2010LC030_ATS.TIF","N43_55",55,"N",43,55,60,72,78
"126","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N43_60_2010LC030/N43_60_2010LC030_ATS.TIF","N43_60_2010LC030_ATS.TIF","N43_60",60,"N",43,60,65,72,84
"127","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N43_65_2010LC030/N43_65_2010LC030_ATS.TIF","N43_65_2010LC030_ATS.TIF","N43_65",65,"N",43,65,70,72,84
"128","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N43_70_2010LC030/N43_70_2010LC030_ATS.TIF","N43_70_2010LC030_ATS.TIF","N43_70",70,"N",43,70,75,72,84
"129","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N44_05_2010LC030/N44_05_2010LC030_ATS.TIF","N44_05_2010LC030_ATS.TIF","N44_05",5,"N",44,5,10,78,84
"130","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N44_10_2010LC030/N44_10_2010LC030_ATS.TIF","N44_10_2010LC030_ATS.TIF","N44_10",10,"N",44,10,15,78,84
"131","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N44_15_2010LC030/N44_15_2010LC030_ATS.TIF","N44_15_2010LC030_ATS.TIF","N44_15",15,"N",44,15,20,78,84
"132","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N44_20_2010LC030/N44_20_2010LC030_ATS.TIF","N44_20_2010LC030_ATS.TIF","N44_20",20,"N",44,20,25,78,84
"133","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N44_25_2010LC030/N44_25_2010LC030_ATS.TIF","N44_25_2010LC030_ATS.TIF","N44_25",25,"N",44,25,30,78,84
"134","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N44_30_2010LC030/N44_30_2010LC030_ATS.TIF","N44_30_2010LC030_ATS.TIF","N44_30",30,"N",44,30,35,78,84
"135","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N44_35_2010LC030/N44_35_2010LC030_ATS.TIF","N44_35_2010LC030_ATS.TIF","N44_35",35,"N",44,35,40,78,84
"136","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N44_40_2010LC030/N44_40_2010LC030_ATS.TIF","N44_40_2010LC030_ATS.TIF","N44_40",40,"N",44,40,45,78,84
"137","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N44_45_2010LC030/N44_45_2010LC030_ATS.TIF","N44_45_2010LC030_ATS.TIF","N44_45",45,"N",44,45,50,78,84
"138","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N44_50_2010LC030/N44_50_2010LC030_ATS.TIF","N44_50_2010LC030_ATS.TIF","N44_50",50,"N",44,50,55,78,84
"139","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N44_55_2010LC030/N44_55_2010LC030_ATS.TIF","N44_55_2010LC030_ATS.TIF","N44_55",55,"N",44,55,60,78,84
"140","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N45_15_2010LC030/N45_15_2010LC030_ATS.TIF","N45_15_2010LC030_ATS.TIF","N45_15",15,"N",45,15,20,84,90
"141","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N45_20_2010LC030/N45_20_2010LC030_ATS.TIF","N45_20_2010LC030_ATS.TIF","N45_20",20,"N",45,20,25,84,90
"142","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N45_25_2010LC030/N45_25_2010LC030_ATS.TIF","N45_25_2010LC030_ATS.TIF","N45_25",25,"N",45,25,30,84,90
"143","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N45_30_2010LC030/N45_30_2010LC030_ATS.TIF","N45_30_2010LC030_ATS.TIF","N45_30",30,"N",45,30,35,84,90
"144","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N45_35_2010LC030/N45_35_2010LC030_ATS.TIF","N45_35_2010LC030_ATS.TIF","N45_35",35,"N",45,35,40,84,90
"145","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N45_40_2010LC030/N45_40_2010LC030_ATS.TIF","N45_40_2010LC030_ATS.TIF","N45_40",40,"N",45,40,45,84,90
"146","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N45_45_2010LC030/N45_45_2010LC030_ATS.TIF","N45_45_2010LC030_ATS.TIF","N45_45",45,"N",45,45,50,84,90
"147","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N45_50_2010LC030/N45_50_2010LC030_ATS.TIF","N45_50_2010LC030_ATS.TIF","N45_50",50,"N",45,50,55,84,90
"148","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N45_55_2010LC030/N45_55_2010LC030_ATS.TIF","N45_55_2010LC030_ATS.TIF","N45_55",55,"N",45,55,60,84,90
"149","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N45_60_2010LC030/N45_60_2010LC030_ATS.TIF","N45_60_2010LC030_ATS.TIF","N45_60",60,"N",45,60,65,84,96
"150","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N45_65_2010LC030/N45_65_2010LC030_ATS.TIF","N45_65_2010LC030_ATS.TIF","N45_65",65,"N",45,65,70,84,96
"151","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N46_00_2010LC030/N46_00_2010LC030_ATS.TIF","N46_00_2010LC030_ATS.TIF","N46_00",0,"N",46,0,5,90,96
"152","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N46_05_2010LC030/N46_05_2010LC030_ATS.TIF","N46_05_2010LC030_ATS.TIF","N46_05",5,"N",46,5,10,90,96
"153","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N46_10_2010LC030/N46_10_2010LC030_ATS.TIF","N46_10_2010LC030_ATS.TIF","N46_10",10,"N",46,10,15,90,96
"154","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N46_15_2010LC030/N46_15_2010LC030_ATS.TIF","N46_15_2010LC030_ATS.TIF","N46_15",15,"N",46,15,20,90,96
"155","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N46_20_2010LC030/N46_20_2010LC030_ATS.TIF","N46_20_2010LC030_ATS.TIF","N46_20",20,"N",46,20,25,90,96
"156","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N46_25_2010LC030/N46_25_2010LC030_ATS.TIF","N46_25_2010LC030_ATS.TIF","N46_25",25,"N",46,25,30,90,96
"157","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N46_30_2010LC030/N46_30_2010LC030_ATS.TIF","N46_30_2010LC030_ATS.TIF","N46_30",30,"N",46,30,35,90,96
"158","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N46_35_2010LC030/N46_35_2010LC030_ATS.TIF","N46_35_2010LC030_ATS.TIF","N46_35",35,"N",46,35,40,90,96
"159","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N46_40_2010LC030/N46_40_2010LC030_ATS.TIF","N46_40_2010LC030_ATS.TIF","N46_40",40,"N",46,40,45,90,96
"160","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N46_45_2010LC030/N46_45_2010LC030_ATS.TIF","N46_45_2010LC030_ATS.TIF","N46_45",45,"N",46,45,50,90,96
"161","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N46_50_2010LC030/N46_50_2010LC030_ATS.TIF","N46_50_2010LC030_ATS.TIF","N46_50",50,"N",46,50,55,90,96
"162","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N46_55_2010LC030/N46_55_2010LC030_ATS.TIF","N46_55_2010LC030_ATS.TIF","N46_55",55,"N",46,55,60,90,96
"163","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N47_00_2010LC030/N47_00_2010LC030_ATS.TIF","N47_00_2010LC030_ATS.TIF","N47_00",0,"N",47,0,5,96,102
"164","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N47_05_2010LC030/N47_05_2010LC030_ATS.TIF","N47_05_2010LC030_ATS.TIF","N47_05",5,"N",47,5,10,96,102
"165","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N47_10_2010LC030/N47_10_2010LC030_ATS.TIF","N47_10_2010LC030_ATS.TIF","N47_10",10,"N",47,10,15,96,102
"166","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N47_15_2010LC030/N47_15_2010LC030_ATS.TIF","N47_15_2010LC030_ATS.TIF","N47_15",15,"N",47,15,20,96,102
"167","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N47_20_2010LC030/N47_20_2010LC030_ATS.TIF","N47_20_2010LC030_ATS.TIF","N47_20",20,"N",47,20,25,96,102
"168","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N47_25_2010LC030/N47_25_2010LC030_ATS.TIF","N47_25_2010LC030_ATS.TIF","N47_25",25,"N",47,25,30,96,102
"169","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N47_30_2010LC030/N47_30_2010LC030_ATS.TIF","N47_30_2010LC030_ATS.TIF","N47_30",30,"N",47,30,35,96,102
"170","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N47_35_2010LC030/N47_35_2010LC030_ATS.TIF","N47_35_2010LC030_ATS.TIF","N47_35",35,"N",47,35,40,96,102
"171","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N47_40_2010LC030/N47_40_2010LC030_ATS.TIF","N47_40_2010LC030_ATS.TIF","N47_40",40,"N",47,40,45,96,102
"172","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N47_45_2010LC030/N47_45_2010LC030_ATS.TIF","N47_45_2010LC030_ATS.TIF","N47_45",45,"N",47,45,50,96,102
"173","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N47_50_2010LC030/N47_50_2010LC030_ATS.TIF","N47_50_2010LC030_ATS.TIF","N47_50",50,"N",47,50,55,96,102
"174","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N47_55_2010LC030/N47_55_2010LC030_ATS.TIF","N47_55_2010LC030_ATS.TIF","N47_55",55,"N",47,55,60,96,102
"175","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N47_60_2010LC030/N47_60_2010LC030_ATS.TIF","N47_60_2010LC030_ATS.TIF","N47_60",60,"N",47,60,65,96,108
"176","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N47_65_2010LC030/N47_65_2010LC030_ATS.TIF","N47_65_2010LC030_ATS.TIF","N47_65",65,"N",47,65,70,96,108
"177","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N47_70_2010LC030/N47_70_2010LC030_ATS.TIF","N47_70_2010LC030_ATS.TIF","N47_70",70,"N",47,70,75,96,108
"178","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N48_00_2010LC030/N48_00_2010LC030_ATS.TIF","N48_00_2010LC030_ATS.TIF","N48_00",0,"N",48,0,5,102,108
"179","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N48_05_2010LC030/N48_05_2010LC030_ATS.TIF","N48_05_2010LC030_ATS.TIF","N48_05",5,"N",48,5,10,102,108
"180","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N48_10_2010LC030/N48_10_2010LC030_ATS.TIF","N48_10_2010LC030_ATS.TIF","N48_10",10,"N",48,10,15,102,108
"181","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N48_15_2010LC030/N48_15_2010LC030_ATS.TIF","N48_15_2010LC030_ATS.TIF","N48_15",15,"N",48,15,20,102,108
"182","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N48_20_2010LC030/N48_20_2010LC030_ATS.TIF","N48_20_2010LC030_ATS.TIF","N48_20",20,"N",48,20,25,102,108
"183","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N48_25_2010LC030/N48_25_2010LC030_ATS.TIF","N48_25_2010LC030_ATS.TIF","N48_25",25,"N",48,25,30,102,108
"184","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N48_30_2010LC030/N48_30_2010LC030_ATS.TIF","N48_30_2010LC030_ATS.TIF","N48_30",30,"N",48,30,35,102,108
"185","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N48_35_2010LC030/N48_35_2010LC030_ATS.TIF","N48_35_2010LC030_ATS.TIF","N48_35",35,"N",48,35,40,102,108
"186","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N48_40_2010LC030/N48_40_2010LC030_ATS.TIF","N48_40_2010LC030_ATS.TIF","N48_40",40,"N",48,40,45,102,108
"187","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N48_45_2010LC030/N48_45_2010LC030_ATS.TIF","N48_45_2010LC030_ATS.TIF","N48_45",45,"N",48,45,50,102,108
"188","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N48_50_2010LC030/N48_50_2010LC030_ATS.TIF","N48_50_2010LC030_ATS.TIF","N48_50",50,"N",48,50,55,102,108
"189","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N48_55_2010LC030/N48_55_2010LC030_ATS.TIF","N48_55_2010LC030_ATS.TIF","N48_55",55,"N",48,55,60,102,108
"190","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N49_00_2010LC030/N49_00_2010LC030_ATS.TIF","N49_00_2010LC030_ATS.TIF","N49_00",0,"N",49,0,5,108,114
"191","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N49_10_2010LC030/N49_10_2010LC030_ATS.TIF","N49_10_2010LC030_ATS.TIF","N49_10",10,"N",49,10,15,108,114
"192","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N49_15_2010LC030/N49_15_2010LC030_ATS.TIF","N49_15_2010LC030_ATS.TIF","N49_15",15,"N",49,15,20,108,114
"193","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N49_20_2010LC030/N49_20_2010LC030_ATS.TIF","N49_20_2010LC030_ATS.TIF","N49_20",20,"N",49,20,25,108,114
"194","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N49_25_2010LC030/N49_25_2010LC030_ATS.TIF","N49_25_2010LC030_ATS.TIF","N49_25",25,"N",49,25,30,108,114
"195","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N49_30_2010LC030/N49_30_2010LC030_ATS.TIF","N49_30_2010LC030_ATS.TIF","N49_30",30,"N",49,30,35,108,114
"196","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N49_35_2010LC030/N49_35_2010LC030_ATS.TIF","N49_35_2010LC030_ATS.TIF","N49_35",35,"N",49,35,40,108,114
"197","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N49_40_2010LC030/N49_40_2010LC030_ATS.TIF","N49_40_2010LC030_ATS.TIF","N49_40",40,"N",49,40,45,108,114
"198","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N49_45_2010LC030/N49_45_2010LC030_ATS.TIF","N49_45_2010LC030_ATS.TIF","N49_45",45,"N",49,45,50,108,114
"199","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N49_50_2010LC030/N49_50_2010LC030_ATS.TIF","N49_50_2010LC030_ATS.TIF","N49_50",50,"N",49,50,55,108,114
"200","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N49_55_2010LC030/N49_55_2010LC030_ATS.TIF","N49_55_2010LC030_ATS.TIF","N49_55",55,"N",49,55,60,108,114
"201","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N49_60_2010LC030/N49_60_2010LC030_ATS.TIF","N49_60_2010LC030_ATS.TIF","N49_60",60,"N",49,60,65,108,120
"202","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N49_65_2010LC030/N49_65_2010LC030_ATS.TIF","N49_65_2010LC030_ATS.TIF","N49_65",65,"N",49,65,70,108,120
"203","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N49_70_2010LC030/N49_70_2010LC030_ATS.TIF","N49_70_2010LC030_ATS.TIF","N49_70",70,"N",49,70,75,108,120
"204","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N50_00_2010LC030/N50_00_2010LC030_ATS.TIF","N50_00_2010LC030_ATS.TIF","N50_00",0,"N",50,0,5,114,120
"205","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N50_05_2010LC030/N50_05_2010LC030_ATS.TIF","N50_05_2010LC030_ATS.TIF","N50_05",5,"N",50,5,10,114,120
"206","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N50_10_2010LC030/N50_10_2010LC030_ATS.TIF","N50_10_2010LC030_ATS.TIF","N50_10",10,"N",50,10,15,114,120
"207","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N50_15_2010LC030/N50_15_2010LC030_ATS.TIF","N50_15_2010LC030_ATS.TIF","N50_15",15,"N",50,15,20,114,120
"208","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N50_20_2010LC030/N50_20_2010LC030_ATS.TIF","N50_20_2010LC030_ATS.TIF","N50_20",20,"N",50,20,25,114,120
"209","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N50_25_2010LC030/N50_25_2010LC030_ATS.TIF","N50_25_2010LC030_ATS.TIF","N50_25",25,"N",50,25,30,114,120
"210","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N50_30_2010LC030/N50_30_2010LC030_ATS.TIF","N50_30_2010LC030_ATS.TIF","N50_30",30,"N",50,30,35,114,120
"211","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N50_35_2010LC030/N50_35_2010LC030_ATS.TIF","N50_35_2010LC030_ATS.TIF","N50_35",35,"N",50,35,40,114,120
"212","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N50_40_2010LC030/N50_40_2010LC030_ATS.TIF","N50_40_2010LC030_ATS.TIF","N50_40",40,"N",50,40,45,114,120
"213","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N50_45_2010LC030/N50_45_2010LC030_ATS.TIF","N50_45_2010LC030_ATS.TIF","N50_45",45,"N",50,45,50,114,120
"214","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N50_50_2010LC030/N50_50_2010LC030_ATS.TIF","N50_50_2010LC030_ATS.TIF","N50_50",50,"N",50,50,55,114,120
"215","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N50_55_2010LC030/N50_55_2010LC030_ATS.TIF","N50_55_2010LC030_ATS.TIF","N50_55",55,"N",50,55,60,114,120
"216","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N51_00_2010LC030/N51_00_2010LC030_ATS.TIF","N51_00_2010LC030_ATS.TIF","N51_00",0,"N",51,0,5,120,126
"217","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N51_05_2010LC030/N51_05_2010LC030_ATS.TIF","N51_05_2010LC030_ATS.TIF","N51_05",5,"N",51,5,10,120,126
"218","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N51_10_2010LC030/N51_10_2010LC030_ATS.TIF","N51_10_2010LC030_ATS.TIF","N51_10",10,"N",51,10,15,120,126
"219","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N51_15_2010LC030/N51_15_2010LC030_ATS.TIF","N51_15_2010LC030_ATS.TIF","N51_15",15,"N",51,15,20,120,126
"220","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N51_20_2010LC030/N51_20_2010LC030_ATS.TIF","N51_20_2010LC030_ATS.TIF","N51_20",20,"N",51,20,25,120,126
"221","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N51_25_2010LC030/N51_25_2010LC030_ATS.TIF","N51_25_2010LC030_ATS.TIF","N51_25",25,"N",51,25,30,120,126
"222","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N51_30_2010LC030/N51_30_2010LC030_ATS.TIF","N51_30_2010LC030_ATS.TIF","N51_30",30,"N",51,30,35,120,126
"223","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N51_35_2010LC030/N51_35_2010LC030_ATS.TIF","N51_35_2010LC030_ATS.TIF","N51_35",35,"N",51,35,40,120,126
"224","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N51_40_2010LC030/N51_40_2010LC030_ATS.TIF","N51_40_2010LC030_ATS.TIF","N51_40",40,"N",51,40,45,120,126
